keyspace_name,table_name,column_name,clustering_order,column_name_bytes,kind,position,type,tag,note
talent,missed_talent_job_match,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,missed_talent_job_match,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,missed_talent_job_match,match,none,0x6d61746368,regular,-1,double,no tags,
talent,missed_talent_job_match,maxsalary,none,0x6d617873616c617279,regular,-1,double,no tags,
talent,missed_talent_job_match,minsalary,none,0x6d696e73616c617279,regular,-1,double,no tags,
talent,missed_talent_job_match,reason,none,0x726561736f6e,regular,-1,text,no tags,
talent,missed_talent_job_match,skills,none,0x736b696c6c73,regular,-1,set<frozen<idname>>,no tags,
talent,missed_talent_job_match,state,none,0x7374617465,regular,-1,text,no tags,
talent,missed_talent_job_match,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,missed_talent_job_match,worktype,none,0x776f726b74797065,regular,-1,text,no tags,
talent,missed_talent_job_match,zipcode,none,0x7a6970636f6465,regular,-1,text,no tags,
talent,oad_results,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,oad_results,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,oad_results,lastupdatedtime,none,0x6c6173747570646174656474696d65,regular,-1,timestamp,no tags,
talent,oad_results,nicknames,none,0x6e69636b6e616d6573,regular,-1,text,no tags,
talent,oad_results,quadrants,none,0x7175616472616e7473,regular,-1,text,no tags,
talent,oad_results,surveyid,none,0x7375727665796964,regular,-1,text,no tags,
talent,oad_results,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,profile_complettion_status,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,profile_complettion_status,category,asc,0x63617465676f7279,clustering,2,text,no tags,
talent,profile_complettion_status,completionstatus,none,0x636f6d706c6574696f6e737461747573,regular,-1,boolean,no tags,
talent,profile_complettion_status,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,profile_complettion_status,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,profile_complettion_status,subcategory,asc,0x73756263617465676f7279,clustering,3,text,no tags,
talent,profile_complettion_status,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,profile_complettion_status,usertype,asc,0x7573657274797065,clustering,1,text,no tags,
talent,receipt_token,accesstoken,none,0x616363657373746f6b656e,regular,-1,text,no tags,
talent,receipt_token,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,receipt_token,createdtime,none,0x6372656174656474696d65,regular,-1,timestamp,no tags,
talent,receipt_token,isused,none,0x697375736564,regular,-1,boolean,no tags,
talent,receipt_token,licenseid,asc,0x6c6963656e73656964,clustering,1,timeuuid,no tags,
talent,receipt_token,randomstring,asc,0x72616e646f6d737472696e67,clustering,2,text,no tags,
talent,receipt_token,receiptnumber,none,0x726563656970746e756d626572,regular,-1,text,no tags,
talent,receipt_token,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,request_accesscode_counter,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,request_accesscode_counter,count,none,0x636f756e74,regular,-1,counter,no tags,
talent,request_accesscode_counter,day,asc,0x646179,clustering,3,int,no tags,
talent,request_accesscode_counter,email,asc,0x656d61696c,clustering,0,text,no tags,
talent,request_accesscode_counter,month,asc,0x6d6f6e7468,clustering,2,int,no tags,
talent,request_accesscode_counter,year,asc,0x79656172,clustering,1,int,no tags,
talent,talent_access_code,accesscode,asc,0x616363657373636f6465,clustering,1,text,no tags,
talent,talent_access_code,assigneddate,none,0x61737369676e656464617465,regular,-1,date,no tags,
talent,talent_access_code,attributeassessmentcount,none,0x6174747269627574656173736573736d656e74636f756e74,regular,-1,int,no tags,
talent,talent_access_code,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_access_code,coachingsession,none,0x636f616368696e6773657373696f6e,regular,-1,int,no tags,
talent,talent_access_code,expirydate,none,0x65787069727964617465,regular,-1,date,no tags,
talent,talent_access_code,hasredeemed,none,0x68617372656465656d6564,regular,-1,boolean,no tags,
talent,talent_access_code,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_access_code,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_access_code,membershipexpirydate,none,0x6d656d6265727368697065787069727964617465,regular,-1,date,no tags,
talent,talent_access_code,membershipplan,none,0x6d656d62657273686970706c616e,regular,-1,text,no tags,
talent,talent_access_code,preferredprofile,none,0x70726566657272656470726f66696c65,regular,-1,boolean,no tags,
talent,talent_access_code,redeemeddate,none,0x72656465656d656464617465,regular,-1,date,no tags,
talent,talent_access_code,skillassessmentcount,none,0x736b696c6c6173736573736d656e74636f756e74,regular,-1,int,no tags,
talent,talent_access_code,talentemail,asc,0x74616c656e74656d61696c,clustering,0,text,no tags,
talent,talent_access_code,talentuserid,none,0x74616c656e74757365726964,regular,-1,uuid,no tags,
talent,talent_access_code,usedattributeassessmentcount,none,0x757365646174747269627574656173736573736d656e74636f756e74,regular,-1,int,no tags,
talent,talent_access_code,usedbackgroundcheck,none,0x757365646261636b67726f756e64636865636b,regular,-1,text,no tags,
talent,talent_access_code,useddriverlicensecheck,none,0x757365646472697665726c6963656e7365636865636b,regular,-1,text,no tags,
talent,talent_access_code,usedfacecode,none,0x7573656466616365636f6465,regular,-1,text,no tags,
talent,talent_access_code,usedoadsurvey,none,0x757365646f6164737572766579,regular,-1,text,no tags,
talent,talent_access_code,usedsessions,none,0x7573656473657373696f6e73,regular,-1,int,no tags,
talent,talent_access_code,usedskillassessmentcount,none,0x75736564736b696c6c6173736573736d656e74636f756e74,regular,-1,int,no tags,
talent,talent_account_profile,bgcheckstatus,none,0x6267636865636b737461747573,regular,-1,text,no tags,
talent,talent_account_profile,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_account_profile,city,none,0x63697479,regular,-1,text,no tags,
talent,talent_account_profile,country,none,0x636f756e747279,regular,-1,text,no tags,
talent,talent_account_profile,goodhireagreementversion,none,0x676f6f646869726561677265656d656e7476657273696f6e,regular,-1,text,no tags,
talent,talent_account_profile,isdcode,none,0x697364636f6465,regular,-1,text,no tags,
talent,talent_account_profile,isdlvalidated,none,0x6973646c76616c696461746564,regular,-1,boolean,no tags,
talent,talent_account_profile,isfreebgcheck,none,0x6973667265656267636865636b,regular,-1,boolean,no tags,
talent,talent_account_profile,isgoodhireconcentaccepted,none,0x6973676f6f6468697265636f6e63656e746163636570746564,regular,-1,boolean,no tags,
talent,talent_account_profile,isphonevalidated,none,0x697370686f6e6576616c696461746564,regular,-1,boolean,no tags,
talent,talent_account_profile,jobtype,none,0x6a6f6274797065,regular,-1,set<text>,no tags,
talent,talent_account_profile,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_account_profile,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_account_profile,latitude,none,0x6c61746974756465,regular,-1,text,no tags,
talent,talent_account_profile,longitude,none,0x6c6f6e676974756465,regular,-1,text,no tags,
talent,talent_account_profile,phonenumber,none,0x70686f6e656e756d626572,regular,-1,bigint,no tags,
talent,talent_account_profile,relocation,none,0x72656c6f636174696f6e,regular,-1,boolean,no tags,
talent,talent_account_profile,shiftjson,none,0x73686966746a736f6e,regular,-1,text,no tags,
talent,talent_account_profile,shiftutcdstjson,none,0x73686966747574636473746a736f6e,regular,-1,text,no tags,
talent,talent_account_profile,shiftutcjson,none,0x73686966747574636a736f6e,regular,-1,text,no tags,
talent,talent_account_profile,startdate,none,0x737461727464617465,regular,-1,date,no tags,
talent,talent_account_profile,state,none,0x7374617465,regular,-1,text,no tags,
talent,talent_account_profile,timezoneid,none,0x74696d657a6f6e656964,regular,-1,text,no tags,
talent,talent_account_profile,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_account_profile,workavailabilitytype,none,0x776f726b617661696c6162696c69747974797065,regular,-1,text,no tags,
talent,talent_account_profile,worklocation,none,0x776f726b6c6f636174696f6e,regular,-1,text,no tags,
talent,talent_account_profile,zipcode,none,0x7a6970636f6465,regular,-1,text,no tags,
talent,talent_background_check,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_background_check,errorresponse,none,0x6572726f72726573706f6e7365,regular,-1,text,no tags,
talent,talent_background_check,initiatedtime,none,0x696e6974696174656474696d65,regular,-1,timestamp,no tags,
talent,talent_background_check,issentmail,none,0x697373656e746d61696c,regular,-1,boolean,no tags,
talent,talent_background_check,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_background_check,paymentid,none,0x7061796d656e746964,regular,-1,timeuuid,no tags,
talent,talent_background_check,reportid,none,0x7265706f72746964,regular,-1,text,no tags,
talent,talent_background_check,response,none,0x726573706f6e7365,regular,-1,text,no tags,
talent,talent_background_check,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_background_check,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_background_check,validatedtime,none,0x76616c69646174656474696d65,regular,-1,timestamp,no tags,
talent,talent_background_info,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_background_info,reportid,none,0x7265706f72746964,partition_key,0,text,no tags,
talent,talent_background_info,response,none,0x726573706f6e7365,regular,-1,text,no tags,
talent,talent_background_info,userid,none,0x757365726964,regular,-1,uuid,no tags,
talent,talent_buy_up_utilization,count,none,0x636f756e74,regular,-1,int,no tags,
talent,talent_buy_up_utilization,featurekey,asc,0x666561747572656b6579,clustering,0,text,no tags,
talent,talent_buy_up_utilization,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_buy_up_utilization,membershiplevel,asc,0x6d656d626572736869706c6576656c,clustering,1,int,no tags,
talent,talent_buy_up_utilization,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_buy_up_utilization,utilizationdate,none,0x7574696c697a6174696f6e64617465,regular,-1,timestamp,no tags,
talent,talent_certificate_status,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_certificate_status,certificatelocation,none,0x63657274696669636174656c6f636174696f6e,regular,-1,text,no tags,
talent,talent_certificate_status,certificatename,none,0x63657274696669636174656e616d65,regular,-1,text,no tags,
talent,talent_certificate_status,educationid,none,0x656475636174696f6e6964,regular,-1,uuid,no tags,
talent,talent_certificate_status,educationlevel,none,0x656475636174696f6e6c6576656c,regular,-1,text,no tags,
talent,talent_certificate_status,email,none,0x656d61696c,regular,-1,text,no tags,
talent,talent_certificate_status,requestid,asc,0x726571756573746964,clustering,0,timeuuid,no tags,
talent,talent_certificate_status,userid,none,0x757365726964,regular,-1,uuid,no tags,
talent,talent_change_data,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_change_data,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_courses,accesscode,none,0x616363657373636f6465,regular,-1,text,no tags,
talent,talent_courses,courseid,desc,0x636f757273656964,clustering,1,timeuuid,no tags,
talent,talent_courses,coursetitle,none,0x636f757273657469746c65,regular,-1,text,no tags,
talent,talent_courses,educatoraccountid,asc,0x6564756361746f726163636f756e746964,clustering,0,uuid,no tags,
talent,talent_courses,emailid,none,0x656d61696c6964,regular,-1,text,no tags,
talent,talent_courses,instructorid,none,0x696e7374727563746f726964,regular,-1,uuid,no tags,
talent,talent_courses,instructorname,none,0x696e7374727563746f726e616d65,regular,-1,text,no tags,
talent,talent_courses,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_courses,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_courses,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_document,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_document,creationtime,none,0x6372656174696f6e74696d65,regular,-1,timestamp,no tags,
talent,talent_document,documentid,asc,0x646f63756d656e746964,clustering,1,uuid,no tags,
talent,talent_document,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_document,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_document,shortname,none,0x73686f72746e616d65,regular,-1,text,no tags,
talent,talent_document,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_document,templatekey,none,0x74656d706c6174656b6579,regular,-1,text,no tags,
talent,talent_document,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_domain,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_domain,domainid,asc,0x646f6d61696e6964,clustering,1,uuid,no tags,
talent,talent_domain,domainname,none,0x646f6d61696e6e616d65,regular,-1,text,no tags,
talent,talent_domain,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_domain,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_domain,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_domain,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_driving_licence_check,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_driving_licence_check,initiatedtime,none,0x696e6974696174656474696d65,regular,-1,timestamp,no tags,
talent,talent_driving_licence_check,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_driving_licence_check,paymentid,none,0x7061796d656e746964,regular,-1,timeuuid,no tags,
talent,talent_driving_licence_check,reportid,none,0x7265706f72746964,regular,-1,text,no tags,
talent,talent_driving_licence_check,response,none,0x726573706f6e7365,regular,-1,text,no tags,
talent,talent_driving_licence_check,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_driving_licence_check,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_driving_licence_check,validatedtime,none,0x76616c69646174656474696d65,regular,-1,timestamp,no tags,
talent,talent_driving_licence_info,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_driving_licence_info,reportid,none,0x7265706f72746964,partition_key,0,text,no tags,
talent,talent_driving_licence_info,response,none,0x726573706f6e7365,regular,-1,text,no tags,
talent,talent_driving_licence_info,userid,none,0x757365726964,regular,-1,uuid,no tags,
talent,talent_education,actionby,none,0x616374696f6e6279,regular,-1,uuid,no tags,
talent,talent_education,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_education,certificatelocation,none,0x63657274696669636174656c6f636174696f6e,regular,-1,text,no tags,
talent,talent_education,certificatename,none,0x63657274696669636174656e616d65,regular,-1,text,no tags,
talent,talent_education,educationid,asc,0x656475636174696f6e6964,clustering,1,uuid,no tags,
talent,talent_education,educationlevel,none,0x656475636174696f6e6c6576656c,regular,-1,text,no tags,
talent,talent_education,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_education,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_education,major,none,0x6d616a6f72,regular,-1,text,no tags,
talent,talent_education,masterid,none,0x6d61737465726964,regular,-1,uuid,no tags,
talent,talent_education,rejectreason,none,0x72656a656374726561736f6e,regular,-1,text,no tags,
talent,talent_education,requestid,none,0x726571756573746964,regular,-1,timeuuid,no tags,
talent,talent_education,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_education,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_facecode_utilization,createddate,none,0x6372656174656464617465,regular,-1,timestamp,no tags,
talent,talent_facecode_utilization,facecodecandidateid,none,0x66616365636f646563616e6469646174656964,regular,-1,text,no tags,
talent,talent_facecode_utilization,facecodecandidateurl,none,0x66616365636f646563616e64696461746575726c,regular,-1,text,no tags,
talent,talent_facecode_utilization,facecodeutilizationid,desc,0x66616365636f64657574696c697a6174696f6e6964,clustering,0,timeuuid,no tags,
talent,talent_facecode_utilization,imageurl,none,0x696d61676575726c,regular,-1,text,no tags,
talent,talent_facecode_utilization,requestbody,none,0x72657175657374626f6479,regular,-1,text,no tags,
talent,talent_facecode_utilization,responsebody,none,0x726573706f6e7365626f6479,regular,-1,text,no tags,
talent,talent_facecode_utilization,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_facecode_utilization,updateddate,none,0x7570646174656464617465,regular,-1,timestamp,no tags,
talent,talent_facecode_utilization,usedfrom,none,0x7573656466726f6d,regular,-1,text,no tags,
talent,talent_facecode_utilization,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_free_features,couponcode,none,0x636f75706f6e636f6465,partition_key,0,text,no tags,
talent,talent_free_features,eligibledate,none,0x656c696769626c6564617465,regular,-1,date,no tags,
talent,talent_free_features,email,asc,0x656d61696c,clustering,0,text,no tags,
talent,talent_free_features,features,none,0x6665617475726573,regular,-1,set<frozen<feature>>,no tags,
talent,talent_free_features,isdcode,none,0x697364636f6465,regular,-1,text,no tags,
talent,talent_free_features,isimport,none,0x6973696d706f7274,regular,-1,boolean,no tags,
talent,talent_free_features,offereddate,none,0x6f66666572656464617465,regular,-1,date,no tags,
talent,talent_free_features,phonenumber,none,0x70686f6e656e756d626572,regular,-1,bigint,no tags,
talent,talent_free_features,sponsoredby,none,0x73706f6e736f7265646279,regular,-1,text,no tags,
talent,talent_free_features,sponsoredbytype,none,0x73706f6e736f726564627974797065,regular,-1,text,no tags,
talent,talent_free_session,availdate,none,0x617661696c64617465,regular,-1,timestamp,no tags,
talent,talent_free_session,isdcode,none,0x697364636f6465,regular,-1,text,no tags,
talent,talent_free_session,isrequested,none,0x6973726571756573746564,regular,-1,boolean,no tags,
talent,talent_free_session,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_free_session,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_free_session,phonenumber,none,0x70686f6e656e756d626572,partition_key,0,bigint,no tags,
talent,talent_free_session,sessionids,none,0x73657373696f6e696473,regular,-1,set<timeuuid>,no tags,
talent,talent_free_session,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_free_session,userid,none,0x757365726964,regular,-1,uuid,no tags,
talent,talent_free_session_counter,count,none,0x636f756e74,regular,-1,counter,no tags,
talent,talent_free_session_counter,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_gh_info,reportid,none,0x7265706f72746964,partition_key,0,text,no tags,
talent,talent_gh_info,type,none,0x74797065,regular,-1,text,no tags,
talent,talent_gh_info,userid,none,0x757365726964,regular,-1,uuid,no tags,
talent,talent_goals,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_goals,coachid,none,0x636f6163686964,regular,-1,uuid,no tags,
talent,talent_goals,coachname,none,0x636f6163686e616d65,regular,-1,frozen<fullname>,no tags,
talent,talent_goals,connectinggoal,none,0x636f6e6e656374696e67676f616c,regular,-1,text,no tags,
talent,talent_goals,earninggoal,none,0x6561726e696e67676f616c,regular,-1,text,no tags,
talent,talent_goals,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_goals,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_goals,learninggoal,none,0x6c6561726e696e67676f616c,regular,-1,text,no tags,
talent,talent_goals,prevdata,none,0x7072657664617461,regular,-1,text,no tags,
talent,talent_goals,sessionid,none,0x73657373696f6e6964,regular,-1,timeuuid,no tags,
talent,talent_goals,setgoaldate,none,0x736574676f616c64617465,regular,-1,date,no tags,
talent,talent_goals,stage,none,0x7374616765,regular,-1,text,no tags,
talent,talent_goals,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_goals,workinggoal,none,0x776f726b696e67676f616c,regular,-1,text,no tags,
talent,talent_industry,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_industry,industryid,asc,0x696e6475737472796964,clustering,1,uuid,no tags,
talent,talent_industry,industryname,none,0x696e6475737472796e616d65,regular,-1,text,no tags,
talent,talent_industry,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_industry,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_industry,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_industry,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_job_match,city,none,0x63697479,regular,-1,text,no tags,
talent,talent_job_match,companyname,none,0x636f6d70616e796e616d65,regular,-1,text,no tags,
talent,talent_job_match,country,none,0x636f756e747279,regular,-1,text,no tags,
talent,talent_job_match,domain,none,0x646f6d61696e,regular,-1,set<frozen<idname>>,no tags,
talent,talent_job_match,incentives,none,0x696e63656e7469766573,regular,-1,set<frozen<idname>>,no tags,
talent,talent_job_match,industry,none,0x696e647573747279,regular,-1,set<frozen<idname>>,no tags,
talent,talent_job_match,jobid,desc,0x6a6f626964,clustering,0,timeuuid,no tags,
talent,talent_job_match,jobname,none,0x6a6f626e616d65,regular,-1,text,no tags,
talent,talent_job_match,jobtype,none,0x6a6f6274797065,regular,-1,text,no tags,
talent,talent_job_match,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_job_match,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_job_match,match,none,0x6d61746368,regular,-1,double,no tags,
talent,talent_job_match,maxsalary,none,0x6d617873616c617279,regular,-1,double,no tags,
talent,talent_job_match,minsalary,none,0x6d696e73616c617279,regular,-1,double,no tags,
talent,talent_job_match,skills,none,0x736b696c6c73,regular,-1,set<frozen<idname>>,no tags,
talent,talent_job_match,state,none,0x7374617465,regular,-1,text,no tags,
talent,talent_job_match,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_job_match,worktype,none,0x776f726b74797065,regular,-1,text,no tags,
talent,talent_job_match,zipcode,none,0x7a6970636f6465,regular,-1,text,no tags,
talent,talent_job_role,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_job_role,jobroleid,asc,0x6a6f62726f6c656964,clustering,1,uuid,no tags,
talent,talent_job_role,jobrolename,none,0x6a6f62726f6c656e616d65,regular,-1,text,no tags,
talent,talent_job_role,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_job_role,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_job_role,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_learning_skills,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_learning_skills,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_learning_skills,skillid,asc,0x736b696c6c6964,clustering,1,uuid,no tags,
talent,talent_learning_skills,skillname,none,0x736b696c6c6e616d65,regular,-1,text,no tags,
talent,talent_learning_skills,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_match_profile,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_match_profile,covermediaurl,none,0x636f7665726d6564696175726c,regular,-1,text,no tags,
talent,talent_match_profile,coverthumbnailurl,none,0x636f7665727468756d626e61696c75726c,regular,-1,text,no tags,
talent,talent_match_profile,dlcheckstatus,none,0x646c636865636b737461747573,regular,-1,text,no tags,
talent,talent_match_profile,iscovervideo,none,0x6973636f766572766964656f,regular,-1,boolean,no tags,
talent,talent_match_profile,isfreedlcheck,none,0x697366726565646c636865636b,regular,-1,boolean,no tags,
talent,talent_match_profile,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_match_profile,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_match_profile,photourl,none,0x70686f746f75726c,regular,-1,text,no tags,
talent,talent_match_profile,resumename,none,0x726573756d656e616d65,regular,-1,text,no tags,
talent,talent_match_profile,resumeurl,none,0x726573756d6575726c,regular,-1,text,no tags,
talent,talent_match_profile,title,none,0x7469746c65,regular,-1,text,no tags,
talent,talent_match_profile,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_no_must_data,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_no_must_data,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_paid_sessions_counter,count,none,0x636f756e74,regular,-1,counter,no tags,
talent,talent_paid_sessions_counter,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_phone_validation_count,count,none,0x636f756e74,regular,-1,counter,no tags,
talent,talent_phone_validation_count,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_referrals_monthly,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_referrals_monthly,month,asc,0x6d6f6e7468,clustering,2,int,no tags,
talent,talent_referrals_monthly,referee,none,0x72656665726565,regular,-1,text,no tags,
talent,talent_referrals_monthly,refereeuserid,asc,0x72656665726565757365726964,clustering,3,uuid,no tags,
talent,talent_referrals_monthly,referralcode,none,0x726566657272616c636f6465,regular,-1,text,no tags,
talent,talent_referrals_monthly,referredfor,none,0x7265666572726564666f72,regular,-1,text,no tags,
talent,talent_referrals_monthly,useddate,none,0x7573656464617465,regular,-1,date,no tags,
talent,talent_referrals_monthly,userid,asc,0x757365726964,clustering,0,uuid,no tags,
talent,talent_referrals_monthly,year,asc,0x79656172,clustering,1,int,no tags,
talent,talent_referrals_monthly_counter,count,none,0x636f756e74,regular,-1,counter,no tags,
talent,talent_referrals_monthly_counter,month,asc,0x6d6f6e7468,clustering,1,int,no tags,
talent,talent_referrals_monthly_counter,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_referrals_monthly_counter,year,asc,0x79656172,clustering,0,int,no tags,
talent,talent_remaing_free_session_counter,count,none,0x636f756e74,regular,-1,counter,no tags,
talent,talent_remaing_free_session_counter,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_skill_assessment_history,initiatedtime,none,0x696e6974696174656474696d65,regular,-1,timestamp,no tags,
talent,talent_skill_assessment_history,instanceid,desc,0x696e7374616e63656964,clustering,0,timeuuid,no tags,
talent,talent_skill_assessment_history,jobid,none,0x6a6f626964,regular,-1,timeuuid,no tags,
talent,talent_skill_assessment_history,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_skill_assessment_history,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_skill_assessment_history,paymentid,none,0x7061796d656e746964,regular,-1,timeuuid,no tags,
talent,talent_skill_assessment_history,proficiencylevel,none,0x70726f66696369656e63796c6576656c,regular,-1,text,no tags,
talent,talent_skill_assessment_history,score,none,0x73636f7265,regular,-1,double,no tags,
talent,talent_skill_assessment_history,sessionid,none,0x73657373696f6e6964,regular,-1,text,no tags,
talent,talent_skill_assessment_history,sessionresponse,none,0x73657373696f6e726573706f6e7365,regular,-1,text,no tags,
talent,talent_skill_assessment_history,sessionurl,none,0x73657373696f6e75726c,regular,-1,text,no tags,
talent,talent_skill_assessment_history,skillid,none,0x736b696c6c6964,partition_key,1,uuid,no tags,
talent,talent_skill_assessment_history,skillname,none,0x736b696c6c6e616d65,regular,-1,text,no tags,
talent,talent_skill_assessment_history,status,none,0x737461747573,regular,-1,text,no tags,
talent,talent_skill_assessment_history,userid,none,0x757365726964,partition_key,0,uuid,no tags,
talent,talent_skill_assessment_history,validatedtime,none,0x76616c69646174656474696d65,regular,-1,timestamp,no tags,
talent,talent_skills,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
talent,talent_skills,ishiredbythisskill,none,0x69736869726564627974686973736b696c6c,regular,-1,boolean,no tags,
talent,talent_skills,isvalidated,none,0x697376616c696461746564,regular,-1,boolean,no tags,
talent,talent_skills,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
talent,talent_skills,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
talent,talent_skills,level,none,0x6c6576656c,regular,-1,text,no tags,
